,X,Filename,Speaker,Phone,Word,Word_Start,Word_End,VOT_Start,VOT_End,VOT,VOT_Measure,VDC_Measure,VDC_Start,VDC_End,VDC_Dur,CD_Measure,CD_Start,CD_End,CD_Dur,Phone_Start,Phone_End
9805,9805,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,two,687.227,687.357,687.238,687.269,0.030999999999949,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,687.227,687.257
9806,9806,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,two,695.315,695.4728,695.29,695.333,0.043000000000006,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,695.27555,695.315
9807,9807,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,two,1674.641,1674.861,1674.659,1674.703,0.043999999999869,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1674.641,1674.691
9808,9808,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,two,1678.19376,1678.35623,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1678.193765,1678.275
9809,9809,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,two,1859.479,1859.619,1859.496,1859.555,0.058999999999969,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1859.479,1859.549
9810,9810,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,two,1912.784,1912.924,1912.82,1912.866,0.046000000000049,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1912.784,1912.864
9811,9811,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,until,1933.302,1933.592,1933.435,1933.472,0.037000000000035,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1933.392,1933.422
9812,9812,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,attendance,1367.643,1368.093,1367.734,1367.75468,0.020680000000084,yes,yes,1367.6831,1367.7282,0.0451,yes,1367.6831,1367.7341,0.051,1367.683,1367.743
9813,9813,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,k,calling,217.744,217.994,217.802,217.832,0.030000000000001,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,217.744,217.824
9814,9814,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,k,caste,1487.168,1487.458,1487.18692,1487.21787,0.030949999999848,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1487.168,1487.198
9815,9815,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,k,con,1865.209,1865.489,1865.236,1865.286,0.049999999999955,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1865.209,1865.279
9816,9816,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,k,corridor,1676.005,1676.305,1676.054,1676.095,0.04099999999994,yes,yes,1676.0051,1676.0267,0.0216,yes,1676.0051,1676.0541,0.049,1676.005,1676.085
9817,9817,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,k,cost,1911.943,1912.183,1911.896,1911.976,0.080000000000155,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1676.005,1676.085
9818,9818,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,k,costs,1746.122,1746.362,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1746.122,1746.172
9819,9819,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,k,count,686.118,686.378,686.157,686.192,0.034999999999968,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,686.118,686.198
9820,9820,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,k,cuddle,777.327,777.707,777.392,777.429,0.036999999999921,yes,yes,777.3271,777.3779,0.0508,yes,777.3271,777.3921,0.065,777.327,777.377
9821,9821,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,k,cuddling,781.938,782.338,781.998,782.023,0.024999999999977,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,781.938,782.018
9822,9822,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,k,kitchen,1362.9846,1363.16153,1362.96368,1362.99371,0.030029999999897,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1362.9846,1363.019987
9823,9823,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,p,pineapples,1278.646,1279.346,1278.73,1278.757,0.027000000000044,yes,yes,1278.6461,1278.6461,0,yes,1278.6461,1278.7301,0.084,1278.646,1278.726
9824,9824,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,p,postman,1355.618,1356.178,1355.687,1355.72204,0.035040000000208,yes,yes,1355.6181,1355.6181,0,yes,1355.6181,1355.6871,0.069,1355.618,1355.708
9825,9825,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,p,pulls,414.016,414.406,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1355.618,1355.708
9826,9826,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,sixteenth,113.176,113.746,113.51274,113.53108,0.018340000000009,yes,yes,113.4561,113.4561,0,yes,113.4561,113.5128,0.0567,113.456,113.516
9827,9827,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,talked,961.907,962.147,961.959,961.98,0.021000000000072,yes,yes,961.9071,961.9591,0.052,yes,961.9071,961.9591,0.052,961.907,961.967
9828,9828,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,k,talkin',903.0018,903.18364,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,903.074536,903.110904
9829,9829,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,talkin',944.956,945.136,944.973,945.009,0.036000000000058,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,944.956,944.996
9830,9830,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,tall,1990.126,1990.266,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,944.956,944.996
9831,9831,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,tanned,1490.05,1490.17,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,944.956,944.996
9832,9832,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,taxi,760.793,761.183,760.843,760.87,0.027000000000044,yes,yes,760.7931,760.7931,0,yes,760.7931,760.8431,0.05,760.793,760.863
9833,9833,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,taxi,783.188,783.598,783.225,783.254,0.028999999999996,yes,yes,783.1881,783.2118,0.0237,yes,783.1881,783.2251,0.037,783.188,783.238
9834,9834,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,taxi,789.654,790.174,789.708,789.735,0.027000000000044,yes,yes,789.6541,789.7012,0.0471,yes,789.6541,789.7081,0.054,789.654,789.734
9835,9835,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,k,taxi,1721.706,1721.8834,1721.85719,1721.881,0.02381000000014,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,789.654,789.734
9836,9836,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,taxi,1723.083,1723.343,1723.096,1723.13563,0.039629999999988,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1723.083,1723.123
9837,9837,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,taxi,1738.652,1739.002,1738.70076,1738.72708,0.026319999999942,yes,yes,1738.6521,1738.6721,0.02,yes,1738.6521,1738.7009,0.0488,1738.652,1738.722
9838,9838,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,taxi,1754.679,1755.059,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1754.609,1754.649
9839,9839,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,taxi,1755.959,1756.229,1755.98803,1756.005,0.016970000000129,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1755.959,1755.999
9840,9840,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,k,taxi,1756.469,1756.619,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1756.529,1756.559
9841,9841,00-Y-f02-medi_with-noise-new-voicelessCK,00-Y-f02,t,taxis,1746.822,1747.162,1746.834,1746.863,0.028999999999996,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1746.822,1746.852
9842,9842,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,aboot,23.861,24.001,23.944,23.95515,0.011150000000001,yes,yes,23.8911,23.8911,0,yes,23.8911,23.9441,0.053,23.891,23.941
9843,9843,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,aboot,432.17167,432.319,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,23.891,23.941
9844,9844,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,aboot,718.557,718.727,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,718.597,718.667
9845,9845,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,aboot,835.14035,835.32856,835.17824,835.18637,0.008130000000051,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,835.1874,835.234453
9846,9846,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,aboot,1208.7,1209.07,1208.865,1208.88926,0.024259999999913,yes,yes,1208.8001,1208.8651,0.065,yes,1208.8001,1208.8651,0.065,1208.8,1208.9
9847,9847,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,aboot,1257.746,1257.866,1257.798,1257.8105,0.012500000000046,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1257.776,1257.806
9848,9848,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,aboot,1283.576,1283.776,1283.698,1283.72145,0.023449999999912,yes,yes,1283.6361,1283.6806,0.0445,yes,1283.6361,1283.6981,0.062,1283.636,1283.716
9849,9849,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,g,again,1627.782,1627.912,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1627.812,1627.842
9850,9850,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,back,1127.789,1128.099,1127.852,1127.867,0.014999999999873,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1127.789,1127.869
9851,9851,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,back,1156.02,1156.39,1156.045,1156.06336,0.01836000000003,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1156.02,1156.06
9852,9852,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,back,1164.442,1164.602,1164.476,1164.48178,0.005779999999959,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1164.442,1164.492
9853,9853,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,back,1167.55,1167.67,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1167.55,1167.6
9854,9854,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,back,1168.122,1168.452,1168.148,1168.16593,0.017929999999979,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1168.122,1168.172
9855,9855,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,back,1515.766,1515.976,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1515.766,1515.796
9856,9856,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,back,1518.729,1519.019,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1518.729,1518.809
9857,9857,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,back,1614.581,1614.851,1614.62522,1614.636,0.010780000000068,yes,yes,1614.5811,1614.6253,0.0442,yes,1614.5811,1614.6253,0.0442,1614.581,1614.621
9858,9858,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,bag,1922.48518,1922.642,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1922.485182,1922.537455
9859,9859,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,bang,388.713,388.933,388.745,388.75523,0.010229999999979,yes,yes,388.7131,388.7131,0,yes,388.7131,388.7451,0.032,388.713,388.753
9860,9860,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,bank,795.773,796.073,795.829,795.83883,0.009830000000079,yes,yes,795.7731,795.8229,0.0498,yes,795.7731,795.8291,0.056,795.773,795.833
9861,9861,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,be,371.211,371.271,371.17,371.175,0.004999999999995,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,795.773,795.833
9862,9862,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,be,426.295,426.415,426.375,426.389,0.01400000000001,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,426.295,426.385
9863,9863,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,be,821.239,821.369,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,821.239,821.299
9864,9864,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,be,822.831,822.991,822.891,822.91688,0.025880000000029,yes,yes,822.8311,822.8911,0.06,yes,822.8311,822.8911,0.06,822.831,822.901
9865,9865,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,be,824.198,824.298,824.238,824.243,0.004999999999995,yes,yes,824.1981,824.2381,0.04,yes,824.1981,824.2381,0.04,824.198,824.228
9866,9866,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,be,834.66981,834.76392,834.67589,834.68881,0.012920000000008,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,834.669813,834.716867
9867,9867,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,be,1422.045,1422.135,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1422.045,1422.105
9868,9868,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,be,1465.468,1465.568,1465.524,1465.53862,0.01462000000015,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1465.468,1465.538
9869,9869,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,be,1470.462,1470.522,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1465.468,1465.538
9870,9870,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,be,1478.68,1478.76,1478.725,1478.73,0.005000000000109,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1478.68,1478.73
9871,9871,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,be,1613.401,1613.461,1613.43,1613.437,0.006999999999834,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1613.401,1613.431
9872,9872,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,be,1772.962,1773.032,1772.989,1773.00795,0.018949999999904,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1772.962,1772.992
9873,9873,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,be,1798.73983,1798.8323,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1798.739828,1798.786063
9874,9874,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,be,1950.686,1950.766,1950.738,1950.761,0.022999999999911,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1950.686,1950.736
9875,9875,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,bed,59.452,59.672,59.495,59.52582,0.030820000000006,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,59.452,59.502
9876,9876,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,beds,57.018,57.378,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,57.018,57.068
9877,9877,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,been,86.732,86.842,86.773,86.778,0.00500000000001,yes,yes,86.7321,86.7731,0.041,yes,86.7321,86.7731,0.041,86.732,86.772
9878,9878,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,been,385.439,385.589,385.511,385.52585,0.014849999999967,yes,yes,385.4391,385.5111,0.072,yes,385.4391,385.5111,0.072,385.439,385.519
9879,9879,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,been,785.351,785.491,785.4,785.408,0.008000000000038,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,785.351,785.391
9880,9880,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,been,1145.964,1146.084,1145.97,1145.99166,0.021659999999883,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1145.964,1145.994
9881,9881,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,beige,1303.708,1303.938,1303.78648,1303.808,0.02152000000001,yes,yes,1303.7081,1303.7603,0.0522,yes,1303.7081,1303.7866,0.0785,1303.708,1303.798
9882,9882,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,beige,1309.659,1309.889,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1309.659,1309.719
9883,9883,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,belt,1118.45,1118.77,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1118.45,1118.48
9884,9884,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,better,102.137,102.297,102.19,102.195,0.004999999999995,yes,yes,102.1371,102.1901,0.053,yes,102.1371,102.1901,0.053,102.137,102.187
9885,9885,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,better,1155.27,1155.45,1155.299,1155.30396,0.004959999999983,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1155.27,1155.3
9886,9886,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,better,1920.02836,1920.28973,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1920.028364,1920.080636
9887,9887,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,better,1980.6,1980.84,1980.63306,1980.64526,0.012200000000121,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1980.6,1980.64
9888,9888,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,big,448.211,448.301,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1980.6,1980.64
9889,9889,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,big,834.01107,834.15223,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,834.011067,834.05812
9890,9890,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,bus,238.049,238.269,238.094,238.099,0.004999999999995,yes,yes,238.0491,238.0941,0.045,yes,238.0491,238.0941,0.045,238.049,238.099
9891,9891,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,bus,621.307,621.467,621.34,621.345,0.004999999999995,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,621.307,621.337
9892,9892,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,bus,768.317,768.587,768.356,768.361,0.004999999999995,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,768.317,768.357
9893,9893,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,37.003,37.163,37.034,37.04584,0.011839999999999,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,37.003,37.043
9894,9894,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,54.233,54.373,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,54.233,54.273
9895,9895,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,80.061,80.181,80.096,80.102,0.006,yes,yes,80.0611,80.0611,0,yes,80.0611,80.0961,0.035,80.061,80.101
9896,9896,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,86.372,86.462,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,80.061,80.101
9897,9897,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,95.592,95.692,95.629,95.634,0.004999999999995,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,95.592,95.632
9898,9898,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,146.076,146.186,146.129,146.142,0.013000000000005,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,146.076,146.126
9899,9899,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,161.908,162.058,161.947,161.952,0.004999999999995,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,161.908,161.948
9900,9900,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,179.993,180.163,180.04,180.04509,0.005089999999996,yes,yes,179.9931,180.0401,0.047,yes,179.9931,180.0401,0.047,179.993,180.043
9901,9901,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,180.786,180.876,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,180.786,180.816
9902,9902,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,255.655,255.795,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,255.655,255.695
9903,9903,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,333.366,333.526,333.404,333.41666,0.012659999999983,yes,yes,333.3661,333.3661,0,yes,333.3661,333.4041,0.038,333.366,333.406
9904,9904,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,370.821,370.911,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,333.366,333.406
9905,9905,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,410.138,410.318,410.183,410.189,0.006000000000029,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,410.138,410.188
9906,9906,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,411.158,411.308,411.201,411.211,0.009999999999991,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,411.158,411.198
9907,9907,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,439.526,439.676,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,439.526,439.566
9908,9908,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,441.646,441.766,441.71,441.7174,0.007400000000018,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,441.646,441.706
9909,9909,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,456.178,456.368,456.221,456.226,0.004999999999995,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,456.178,456.228
9910,9910,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,460.6,460.76,460.653,460.66569,0.012689999999964,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,460.6,460.66
9911,9911,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,680.148,680.288,680.2,680.206,0.005999999999972,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,680.148,680.198
9912,9912,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,708.592,708.782,708.63,708.64283,0.012830000000008,yes,yes,708.5921,708.5921,0,yes,708.5921,708.6301,0.038,708.592,708.642
9913,9913,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,783.622,783.732,783.666,783.68031,0.01430999999991,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,783.622,783.672
9914,9914,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,803.258,803.378,803.296,803.31872,0.022719999999936,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,803.258,803.318
9915,9915,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,812.845,812.995,812.873,812.92454,0.051539999999932,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,812.845,812.915
9916,9916,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,839,839.11,839.043,839.05427,0.011269999999968,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,839,839.05
9917,9917,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,905.978,906.118,906.024,906.029,0.004999999999995,yes,yes,905.9781,906.0241,0.046,yes,905.9781,906.0241,0.046,905.978,906.018
9918,9918,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,1050.293,1050.383,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,905.978,906.018
9919,9919,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,1088.193,1088.323,1088.228,1088.239,0.010999999999967,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1088.193,1088.243
9920,9920,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,1134.066,1134.176,1134.072,1134.09066,0.018660000000182,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1134.066,1134.096
9921,9921,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,1211.562,1211.672,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1211.562,1211.602
9922,9922,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,1297.893,1297.993,1297.88,1297.8851,0.005099999999857,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1297.893,1297.923
9923,9923,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,1304.138,1304.248,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1304.138,1304.168
9924,9924,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,1392.823,1393.023,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1392.823,1392.863
9925,9925,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,1394.529,1394.639,1394.555,1394.56,0.004999999999882,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1394.529,1394.559
9926,9926,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,1404.631,1404.781,1404.695,1404.701,0.006000000000085,yes,yes,1404.6311,1404.6951,0.064,yes,1404.6311,1404.6951,0.064,1404.631,1404.691
9927,9927,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,1410.878,1410.968,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1404.631,1404.691
9928,9928,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,1420.46,1420.65,1420.525,1420.54084,0.015839999999798,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1420.46,1420.54
9929,9929,00-Y-f06-medi_with-noise-new-voiced_RM,00-Y-f06,b,but,1425.163,1425.283,1425.195,1425.22046,0.025460000000066,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1425.163,1425.223
